TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,9716,0,0,0,0,18,0,25,9,0,1,1,2,"$4,949","$5,000",2,0,0,1,1,99%,67%,0,0,0,67%,0,0,50%
0,9885,0,0,0,0,8,0,124,14,0,0,2,12,"$20,558","$31,787",15,0,0,4,7,65%,67%,1,0,1,80%,0,0,17%
0,9940,1,1,0,5,1,7,142,12,0,1,10,11,"$39,919","$52,594",24,0,0,6,7,76%,58%,0,0,2,42%,1,0,91%
0,9975,1,1,1,1,1,1,338,9,0,1,1,3,"$3,269","$3,937",7,10,2,2,2,83%,17%,0,2,12,17%,3,2,33%
0,10032,1,1,0,0,11,1,141,5,0,4,8,12,"$41,751","$53,547",17,0,0,6,7,78%,68%,0,0,0,63%,0,0,67%
0,10046,0,0,0,0,,0,435,6,0,2,2,10,"$25,736","$44,964",19,0,0,3,6,57%,65%,2,0,1,50%,0,1,20%
0,10096,0,0,0,1,1,1,149,37,0,0,0,9,"$9,131","$12,587",13,1,1,3,3,73%,73%,0,2,3,60%,2,2,0%
0,10097,2,0,1,0,8,1,195,8,0,2,2,4,"$12,504","$14,061",7,3,1,3,3,89%,45%,0,1,4,36%,1,1,50%
0,10177,13,12,1,2,4,2,171,6,0,1,3,5,"$6,980","$19,653",4,7,1,2,3,36%,0%,3,1,8,33%,7,2,60%
0,10211,0,0,0,0,,0,212,31,0,0,0,11,"$48,144","$69,991",17,0,0,5,7,69%,53%,0,0,0,58%,0,0,0%
0,10213,0,0,0,2,1,3,89,9,0,3,11,19,"$58,768","$84,854",29,0,0,5,8,69%,77%,2,0,1,63%,0,1,58%
0,10298,0,0,0,2,1,2,334,13,0,0,2,3,"$10,221","$14,079",7,2,0,0,1,73%,30%,0,0,4,30%,0,0,67%
0,10319,3,3,0,2,2,2,228,5,0,2,3,8,"$18,787","$23,483",16,0,0,4,4,80%,41%,0,4,4,47%,7,4,38%
0,10328,4,4,0,0,,0,82,12,0,1,3,1,"$23,650","$30,710",5,0,0,1,1,77%,43%,2,0,3,14%,0,1,300%
0,10430,2,1,1,1,3,0,206,2,1,2,3,4,"$14,576","$23,857",5,7,0,1,3,61%,23%,0,0,7,31%,0,0,75%
0,10438,1,0,0,1,3,2,105,9,0,1,2,2,$496,"$3,700",11,0,0,0,0,13%,57%,0,1,2,14%,1,1,100%
0,10486,0,0,0,2,3,4,267,40,0,0,0,6,"$7,265","$14,242",18,1,0,2,2,51%,23%,3,3,4,27%,3,4,0%
0,10509,3,1,1,1,2,1,137,14,0,0,3,9,"$33,761","$42,864",11,8,2,6,7,79%,45%,0,2,9,45%,2,2,33%
0,10514,1,0,1,8,0,4,97,5,0,3,5,7,"$9,305","$18,882",8,5,2,4,6,49%,40%,0,2,5,47%,2,2,71%
0,10521,0,0,0,1,2,0,151,28,0,0,0,13,"$27,049","$37,249",17,0,0,6,7,73%,53%,3,0,1,76%,0,1,0%
0,10730,10,4,0,2,4,3,158,14,0,0,2,11,"$23,332","$51,832",26,2,1,3,4,45%,43%,3,1,10,37%,8,2,18%
0,10748,0,0,0,0,9,3,128,3,1,1,10,15,"$17,819","$28,268",17,0,0,3,5,63%,74%,1,0,0,79%,0,0,67%
0,10837,0,0,0,0,,0,216,9,0,3,7,8,"$16,039","$49,843",14,0,0,1,1,32%,93%,0,0,0,57%,0,0,88%
0,10880,1,1,0,0,10,4,355,17,0,0,3,3,$4,"$1,040",7,1,0,0,0,0%,63%,0,1,2,38%,2,1,100%
0,10922,0,0,0,1,1,1,553,2,3,4,6,10,"$9,677","$10,947",11,0,0,6,8,88%,43%,1,0,1,71%,0,0,60%
0,10934,3,3,0,4,1,7,256,4,0,1,6,12,"$29,261","$60,654",19,0,0,2,3,48%,89%,0,0,1,63%,0,0,50%
0,11028,1,1,0,0,13,3,167,13,0,0,2,3,"$5,811","$7,704",9,1,0,1,1,75%,70%,0,0,1,30%,0,0,67%
0,11039,1,0,1,1,0,0,241,4,0,2,2,8,"$26,697","$29,174",12,2,0,3,6,92%,63%,0,1,3,50%,1,1,25%
0,11062,1,0,0,2,6,2,163,8,0,1,2,4,"$10,426","$11,422",8,2,0,3,3,91%,30%,2,1,4,40%,1,2,50%
0,11135,0,0,0,3,1,5,163,12,0,1,4,17,"$59,217","$75,776",29,0,0,8,12,78%,71%,0,0,2,55%,0,0,24%
0,11137,1,0,0,2,0,2,161,8,0,2,3,7,"$34,128","$60,468",17,0,0,1,2,56%,53%,0,0,0,41%,0,0,43%
0,11207,0,0,0,6,2,4,239,32,0,0,0,6,"$10,142","$15,656",21,0,0,2,2,65%,35%,3,0,0,23%,0,0,0%
0,11237,0,0,0,4,1,4,179,12,0,1,3,6,$595,"$1,419",13,2,2,3,3,42%,38%,2,3,4,38%,3,4,50%
0,11243,0,0,0,7,0,6,41,2,1,2,5,4,"$5,596","$15,055",6,0,0,0,2,37%,86%,0,0,0,57%,0,0,125%
0,11252,0,0,0,3,1,0,217,5,0,7,15,20,"$45,258","$90,260",29,0,0,6,6,50%,73%,0,0,0,67%,0,0,75%
0,11256,0,0,0,1,5,0,215,9,0,2,3,10,"$20,700","$27,738",9,0,0,5,5,75%,70%,3,0,0,100%,0,0,30%
0,11258,0,0,0,6,4,16,147,4,0,2,6,10,"$30,189","$54,878",23,0,0,2,3,55%,54%,0,0,0,38%,0,0,60%
0,11508,3,1,1,3,1,0,132,3,1,4,5,5,"$12,716","$21,110",6,1,0,2,3,60%,71%,0,0,1,71%,0,0,100%
0,11557,0,0,0,1,6,0,300,2,1,8,9,13,"$25,103","$33,970",15,0,0,6,9,74%,82%,0,0,0,76%,0,0,69%
0,11576,2,0,1,2,1,2,111,4,0,2,6,7,"$28,112","$28,537",12,1,1,6,6,99%,80%,0,1,1,47%,1,1,86%
0,11619,0,0,0,7,0,2,99,7,0,4,5,16,"$74,634","$84,891",21,1,0,14,14,88%,78%,0,1,1,70%,1,1,31%
0,11696,2,2,0,0,7,1,113,1,1,4,4,5,"$11,999","$14,938",11,0,0,4,4,80%,29%,1,0,1,36%,2,0,80%
0,11716,2,1,0,1,5,0,181,4,0,1,1,2,"$6,734","$13,000",3,0,0,0,1,52%,50%,0,0,0,50%,1,0,50%
0,11722,2,0,0,1,1,1,92,13,0,0,1,1,,,4,1,0,,,,33%,0,0,1,17%,0,0,100%
0,11748,1,1,0,3,0,7,262,27,0,0,0,5,$677,"$2,080",11,6,3,2,2,33%,22%,2,4,9,28%,4,5,0%
0,11815,0,0,0,0,17,1,105,7,0,4,10,15,"$45,469","$62,577",20,0,0,8,8,73%,64%,1,0,0,68%,0,0,67%
0,11900,0,0,0,4,1,6,171,2,1,3,4,4,"$21,565","$24,265",3,3,2,2,3,89%,43%,0,2,3,57%,2,2,100%
0,11918,2,2,0,6,1,8,44,3,1,2,3,3,"$7,872","$9,253",5,0,0,2,2,85%,50%,0,1,1,50%,3,1,100%
0,11975,0,0,0,2,1,3,180,5,0,5,6,9,"$6,201","$16,034",14,0,0,2,3,39%,53%,0,0,1,60%,0,0,67%
0,11977,0,0,0,4,0,1,189,7,0,2,2,6,"$18,097","$35,209",16,0,0,2,2,51%,47%,0,0,3,35%,0,0,33%
0,12170,1,0,1,3,0,6,150,3,1,2,5,9,"$15,250","$18,752",15,0,0,4,5,81%,78%,0,0,0,50%,0,0,56%
0,12173,0,0,0,7,0,11,92,7,0,1,5,12,"$33,910","$50,174",27,0,0,4,8,68%,36%,3,1,5,43%,1,4,42%
0,12191,0,0,0,0,,0,235,29,0,0,0,13,"$9,491","$12,336",15,0,0,7,7,77%,53%,3,0,4,87%,0,0,0%
0,12224,0,0,0,0,,0,163,22,0,0,1,9,"$13,372","$18,961",18,0,0,3,4,71%,53%,1,0,0,47%,0,0,11%
0,12243,0,0,0,1,1,1,214,10,0,1,2,8,"$14,971","$32,721",15,0,0,0,2,46%,53%,2,0,1,47%,0,1,25%
0,12275,1,0,0,16,1,2,199,2,1,7,10,27,"$177,074","$241,985",41,1,1,13,15,73%,66%,0,1,1,57%,1,1,37%
0,12388,0,0,0,0,7,4,172,2,1,3,6,5,"$13,917","$19,676",10,1,0,2,2,71%,23%,3,2,4,38%,2,2,120%
0,12427,1,1,0,6,1,12,38,2,5,8,12,10,"$63,666","$67,986",11,1,1,6,8,94%,73%,0,1,1,67%,2,1,120%
0,12450,0,0,0,1,6,3,138,11,0,3,6,8,"$22,598","$30,318",18,0,0,5,6,75%,32%,3,0,1,36%,0,0,75%
0,12511,0,0,0,5,1,16,201,12,0,1,6,5,"$12,107","$15,427",8,0,0,1,2,78%,63%,1,1,2,63%,1,1,120%
0,12568,2,2,0,9,1,14,144,3,1,8,14,20,"$143,639","$196,298",55,0,0,8,12,73%,52%,0,0,0,33%,0,0,70%
0,12638,0,0,0,4,1,3,384,6,0,1,2,5,"$9,579","$14,438",13,0,0,4,4,66%,36%,3,0,4,36%,0,2,40%
0,12670,2,2,0,3,0,12,151,4,0,4,7,11,"$23,700","$31,354",19,2,1,3,4,76%,52%,0,1,2,44%,3,1,64%
0,12675,0,0,0,0,12,0,291,11,0,2,4,10,"$25,526","$74,605",21,0,0,2,4,34%,73%,0,0,0,45%,0,0,40%
0,12874,0,0,0,0,,0,461,9,0,1,3,16,"$19,759","$59,895",25,0,0,3,4,33%,52%,3,0,0,64%,0,0,19%
0,12900,2,2,0,3,0,6,160,11,0,1,5,8,"$28,848","$47,186",11,0,0,3,5,61%,46%,1,0,0,62%,0,0,63%
0,13092,0,0,0,10,1,17,157,5,0,7,14,21,"$46,499","$64,064",40,0,0,9,13,73%,55%,3,0,0,48%,0,0,67%
0,13097,0,0,0,0,,0,115,29,0,0,0,11,"$25,323","$47,150",15,0,0,4,4,54%,73%,0,0,0,73%,0,0,0%
0,13116,5,3,1,3,3,7,133,5,0,3,4,8,"$8,985","$11,574",10,2,2,3,4,78%,58%,0,2,2,67%,3,2,50%
0,13136,0,0,0,8,1,2,167,4,0,3,4,9,"$61,270","$75,280",23,2,0,4,6,81%,50%,0,0,4,35%,0,0,44%
0,13164,0,0,0,4,0,7,97,2,2,10,18,19,"$51,246","$88,702",38,0,0,4,6,58%,36%,0,0,0,35%,0,0,95%
0,13168,0,0,0,7,2,8,80,10,0,2,5,8,"$56,520","$75,220",15,1,0,4,6,75%,63%,0,0,1,50%,0,0,63%
0,13184,3,3,0,1,2,1,41,35,0,0,0,2,$295,$300,2,0,0,1,1,98%,0%,1,0,0,100%,2,0,0%
0,13207,0,0,0,8,1,4,213,2,1,1,2,2,"$1,513","$1,602",2,1,0,2,2,94%,25%,0,1,2,50%,1,1,100%
0,13220,1,1,0,4,4,2,375,18,0,0,1,7,"$5,463","$10,661",12,1,0,2,3,51%,15%,3,1,4,54%,2,2,14%
0,13223,0,0,0,3,0,8,109,3,2,5,10,12,"$61,403","$83,970",20,1,0,6,8,73%,61%,0,0,1,52%,0,0,83%
0,13260,0,0,0,4,0,3,49,5,0,3,3,8,"$33,972","$36,720",11,0,0,6,6,93%,92%,0,0,0,67%,0,0,38%
0,13286,11,6,1,1,1,1,103,11,0,1,3,5,"$20,256","$26,569",6,9,3,4,5,76%,27%,0,3,9,33%,9,3,60%
0,13314,1,1,0,2,6,1,99,2,1,3,3,7,"$23,273","$25,145",9,1,0,4,4,93%,55%,0,0,1,64%,1,0,43%
0,13327,0,0,0,3,1,3,236,8,0,1,5,10,"$64,002","$72,931",19,0,0,7,7,88%,70%,0,0,0,43%,0,0,50%
0,13353,0,0,0,6,1,3,160,15,0,0,4,16,"$60,557","$75,068",38,0,0,8,10,81%,58%,0,0,0,40%,0,0,25%
0,13382,1,0,1,0,14,0,205,9,0,1,2,2,"$2,577","$4,460",2,4,0,1,2,58%,33%,0,0,4,33%,0,0,100%
0,13429,1,0,1,2,2,2,67,2,1,1,2,4,"$5,708","$5,659",6,0,0,3,3,101%,43%,0,0,0,57%,0,0,50%
0,13438,1,1,0,5,0,5,9,3,1,6,6,2,$228,$285,1,0,0,1,1,80%,17%,0,0,0,33%,1,0,300%
0,13567,0,0,0,7,1,1,62,6,0,2,3,6,"$17,116","$23,973",7,0,0,3,4,71%,100%,0,0,0,86%,0,0,50%
0,13590,2,0,1,7,2,4,102,11,0,2,4,4,"$2,837","$3,509",5,2,0,1,2,81%,71%,0,0,2,57%,0,0,100%
0,13667,2,2,0,0,9,0,103,9,0,1,4,7,"$14,699","$20,328",16,1,0,3,3,72%,65%,2,0,1,41%,1,1,57%
0,13679,0,0,0,1,3,0,221,8,0,7,11,19,"$13,624","$45,251",35,0,0,3,4,30%,69%,0,0,1,49%,0,0,58%
0,13695,1,0,0,0,9,1,264,4,0,4,8,10,"$37,382","$43,545",19,0,0,5,7,86%,40%,1,0,4,50%,1,0,80%
0,13702,3,1,0,4,1,2,136,4,0,1,5,7,"$48,558","$51,684",12,0,0,6,6,94%,57%,0,0,0,50%,1,0,71%
0,13759,0,0,0,0,10,1,334,9,0,2,4,7,"$42,128","$50,674",17,1,0,3,4,83%,50%,0,0,3,39%,0,0,57%
0,13844,5,5,1,1,1,1,100,19,0,0,1,1,"$4,761","$5,197",3,2,0,1,1,92%,17%,0,0,2,17%,2,0,100%
0,13848,1,0,1,3,1,2,282,12,0,1,2,3,"$22,317","$27,075",4,5,1,1,1,82%,33%,0,1,5,33%,1,1,67%
0,13850,0,0,0,0,7,3,100,17,0,0,1,3,"$1,948","$23,949",9,1,1,0,0,8%,18%,1,4,6,27%,4,4,33%
0,13859,2,0,1,1,0,3,135,5,0,1,2,5,"$1,246","$1,508",5,2,1,4,4,83%,57%,2,1,2,71%,1,2,40%
0,13882,0,0,0,3,0,3,217,5,0,4,6,12,"$20,121","$24,837",17,0,0,5,5,81%,61%,0,0,1,67%,0,0,50%
0,13912,0,0,0,3,1,1,40,7,0,2,7,8,"$7,693","$10,538",8,0,0,3,3,73%,100%,0,0,0,100%,0,0,88%
0,13956,7,0,0,1,0,0,129,7,0,1,2,7,"$8,264","$18,426",20,0,0,3,3,45%,52%,2,0,1,33%,4,1,29%
0,14005,0,0,0,0,20,0,109,5,0,2,5,10,"$22,792","$64,722",20,0,0,2,2,35%,81%,0,0,0,48%,0,0,50%
0,14007,0,0,0,3,3,0,325,4,0,5,7,14,"$26,328","$70,535",25,0,0,3,5,37%,54%,3,0,1,50%,0,0,50%
0,14040,5,4,0,4,2,3,34,2,1,3,5,6,"$23,564","$25,485",7,0,0,4,4,92%,88%,0,0,0,75%,0,0,83%
0,14110,0,0,1,5,1,4,193,4,0,1,1,4,"$16,092","$16,614",11,1,1,3,3,97%,50%,3,3,5,33%,3,5,25%
0,14129,0,0,0,1,1,5,136,18,0,0,3,3,"$15,109","$21,931",7,0,0,1,3,69%,25%,1,0,0,38%,0,0,100%
0,14168,1,1,0,0,8,3,123,16,0,0,1,1,$0,"$2,509",5,0,0,,,0%,80%,0,0,0,20%,1,0,100%
0,14170,1,1,0,4,0,6,64,7,0,1,3,4,"$38,247","$50,944",8,0,0,2,3,75%,88%,0,0,0,50%,1,0,75%
0,14220,0,0,0,2,0,2,143,10,0,3,3,3,"$2,583","$3,050",6,0,0,2,2,85%,67%,0,0,1,50%,0,0,100%
0,14305,1,1,0,1,5,5,84,3,1,3,7,5,"$12,401","$13,057",10,1,0,2,3,95%,36%,2,0,1,36%,1,1,140%
0,14469,0,0,0,6,0,2,180,12,0,1,6,15,"$27,888","$49,168",24,0,0,3,5,57%,62%,0,0,0,52%,0,0,40%
0,14483,0,0,0,7,1,4,153,14,0,0,2,3,"$10,303","$13,692",4,1,0,1,3,75%,50%,0,0,2,50%,0,0,67%
0,14485,7,6,1,6,1,12,72,7,0,1,1,1,"$7,054","$7,684",4,3,0,1,1,92%,38%,0,0,4,13%,2,0,100%
0,14495,4,2,1,1,1,2,122,22,0,0,1,,,,2,0,0,,,,50%,0,0,0,,1,0,
0,14532,0,0,0,0,14,0,355,8,0,1,10,30,"$76,695","$108,659",40,0,0,17,23,71%,72%,0,0,0,65%,0,0,33%
0,14541,7,5,0,2,0,0,103,26,0,0,0,3,"$1,639","$2,085",4,1,1,1,1,79%,60%,0,1,3,60%,7,1,0%
0,14629,0,0,0,1,6,1,327,8,0,1,2,2,"$4,088","$4,863",13,2,1,2,2,84%,35%,0,1,4,12%,1,1,100%
0,14696,2,0,0,2,1,1,134,19,0,0,4,9,"$14,928","$18,307",17,1,0,6,6,82%,19%,3,0,3,43%,0,3,44%
0,14742,3,0,1,1,6,7,178,6,0,2,3,4,"$18,354","$20,266",17,6,0,2,2,91%,26%,0,1,7,17%,1,1,75%
0,14752,0,0,0,5,1,1,240,2,1,6,16,26,"$46,604","$88,920",43,0,0,5,5,52%,73%,0,0,0,53%,0,0,62%
0,14928,0,0,0,2,1,2,111,24,0,0,1,5,$478,"$17,816",15,0,0,0,0,3%,47%,0,0,0,33%,0,0,20%
0,14944,1,1,0,5,4,13,162,5,0,2,3,4,"$3,132","$5,028",21,3,3,0,1,62%,28%,0,3,4,16%,4,3,75%
0,15017,0,0,0,3,0,1,155,5,0,8,17,15,"$34,284","$39,029",27,0,0,9,9,88%,70%,0,1,1,45%,1,1,113%
0,15060,2,1,1,1,2,4,230,2,1,2,2,6,"$36,843","$40,088",12,8,2,5,5,92%,19%,0,2,9,29%,3,2,33%
0,15073,1,1,0,3,3,2,55,11,0,3,4,6,"$4,632","$6,140",7,0,0,1,3,75%,60%,0,0,0,60%,0,0,67%
0,15076,3,2,0,3,1,1,99,4,0,1,3,6,"$21,902","$27,068",8,2,0,2,3,81%,60%,0,0,3,60%,2,0,50%
0,15146,0,0,0,0,14,0,131,43,0,0,0,2,"$3,530","$4,900",8,0,0,0,1,72%,25%,0,0,0,25%,0,0,0%
0,15174,5,4,0,3,1,8,89,9,0,2,6,4,"$22,409","$25,227",20,3,2,3,3,89%,18%,0,2,4,12%,4,2,150%
0,15179,1,1,0,5,0,4,243,29,0,0,0,6,"$19,178","$32,313",8,1,1,4,4,59%,70%,0,1,1,60%,1,1,0%
0,15393,0,0,0,6,1,6,155,4,0,2,3,10,"$10,325","$37,604",20,0,0,2,3,27%,59%,0,1,1,45%,1,1,30%
0,15418,0,0,0,0,9,0,210,9,0,2,3,9,"$17,658","$23,843",16,1,0,4,5,74%,48%,0,1,1,43%,1,1,33%
0,15421,2,2,0,1,4,1,102,27,0,0,0,3,"$3,915","$7,251",5,5,3,1,2,54%,10%,0,3,5,30%,4,3,0%
0,15439,4,3,0,2,1,1,146,2,2,4,9,10,"$21,252","$25,290",24,0,0,6,8,84%,54%,3,0,2,38%,0,0,90%
0,15458,0,0,0,2,5,3,278,4,0,2,7,10,"$5,828","$9,901",27,0,0,3,3,59%,59%,1,0,0,34%,0,0,70%
0,15462,1,0,1,3,1,2,265,3,1,3,6,7,"$13,481","$19,122",7,6,1,4,4,71%,46%,0,1,6,54%,1,1,86%
0,15464,3,0,0,2,0,1,298,18,0,0,1,7,$303,$324,6,3,2,2,2,94%,30%,2,2,3,70%,4,3,14%
0,15590,0,0,0,1,2,1,232,22,0,0,1,2,$468,$350,2,2,0,1,1,134%,25%,0,1,2,50%,1,1,50%
0,15635,0,0,0,4,0,3,106,37,0,0,0,3,"$1,964","$3,033",7,0,0,0,3,65%,38%,0,0,1,38%,0,0,0%
0,15803,2,2,0,4,1,4,92,9,0,2,2,2,"$14,412","$14,951",3,2,0,1,2,96%,20%,2,0,3,40%,0,1,100%
0,15864,1,0,0,0,8,0,257,10,0,1,1,2,$59,"$3,470",4,6,3,0,0,2%,10%,0,3,7,20%,3,3,50%
0,15900,0,0,0,6,1,4,316,9,0,2,3,9,"$52,717","$101,064",15,0,0,1,1,52%,87%,0,0,0,60%,0,0,33%
0,15905,7,5,0,4,1,2,89,3,1,2,2,3,"$19,467","$26,690",3,4,1,1,2,73%,25%,0,1,4,38%,3,1,67%
0,15922,1,1,0,3,1,3,96,8,0,2,3,4,"$2,105","$9,214",6,0,0,2,2,23%,50%,2,1,2,50%,2,2,75%
0,15994,5,2,1,1,6,2,74,3,1,2,4,3,"$72,118","$79,249",4,3,2,3,3,91%,43%,0,2,3,43%,4,2,133%
0,16004,0,0,0,1,4,2,270,9,0,1,4,17,"$34,639","$80,865",28,0,0,2,4,43%,68%,2,0,1,55%,0,1,24%
0,16053,0,0,0,1,1,1,198,15,0,0,3,4,$660,"$6,514",11,0,0,0,0,10%,33%,0,0,1,33%,0,0,75%
0,16079,1,0,1,3,1,0,183,6,0,1,1,4,"$6,083","$7,654",6,0,0,2,3,79%,100%,0,0,2,67%,0,0,25%
0,16100,1,1,0,1,0,2,393,5,0,1,4,6,"$6,493","$15,179",9,0,0,2,4,43%,67%,2,0,1,67%,1,1,67%
0,16141,0,0,0,11,0,7,209,6,0,3,5,7,"$25,072","$30,130",13,0,0,5,6,83%,77%,0,0,0,54%,0,0,71%
0,16219,1,1,0,5,0,4,222,21,0,0,3,7,"$15,720","$28,136",17,0,0,1,3,56%,44%,1,0,0,39%,0,0,43%
0,16248,0,0,0,0,22,3,523,8,0,1,2,6,"$11,792","$23,145",11,0,0,1,2,51%,82%,0,0,0,55%,0,0,33%
0,16255,0,0,0,8,1,3,217,2,4,7,11,23,"$19,766","$144,818",37,0,0,1,1,14%,63%,0,0,0,53%,0,0,48%
0,16271,0,0,0,1,0,1,104,4,0,3,4,6,"$5,417","$16,760",6,0,0,2,2,32%,100%,0,0,0,100%,0,0,67%
0,16415,3,0,1,11,0,10,102,6,0,1,2,3,"$57,129","$61,219",3,1,0,2,2,93%,75%,0,0,2,75%,0,0,67%
0,16431,6,0,0,1,2,2,206,10,0,1,1,11,"$37,518","$62,802",24,0,0,5,5,60%,42%,3,0,1,46%,2,0,9%
0,16534,0,0,0,1,2,0,8,8,0,1,1,1,"$10,375","$12,879",1,0,0,1,1,81%,100%,0,0,0,100%,0,0,100%
0,16557,0,0,0,1,1,1,62,15,0,0,1,6,"$13,281","$13,986",7,0,0,5,5,95%,75%,0,0,0,75%,0,0,17%
0,16605,0,0,0,0,13,0,220,13,0,0,1,5,"$1,730","$4,321",6,0,0,1,2,40%,50%,0,1,2,83%,1,1,20%
0,16656,0,0,0,1,3,0,155,6,0,2,2,5,"$12,398","$16,066",15,0,0,3,4,77%,56%,2,0,1,31%,0,1,40%
0,16766,1,1,0,3,0,3,252,42,0,0,0,6,"$7,399","$8,402",20,1,1,3,4,88%,55%,0,1,8,27%,1,1,0%
0,16804,2,1,1,2,1,1,161,12,0,1,1,1,"$3,766","$5,000",4,2,0,1,1,75%,33%,0,0,2,17%,1,0,100%
0,16836,1,0,0,0,10,0,125,29,0,0,0,10,"$13,960","$20,511",9,2,1,3,3,68%,36%,3,1,4,71%,1,3,0%
0,16955,0,0,0,2,1,4,337,7,0,1,2,5,"$18,726","$29,885",9,0,0,2,2,63%,45%,0,0,3,45%,0,0,40%
0,17012,2,2,0,2,1,2,140,16,0,0,1,12,"$19,640","$29,649",19,0,0,7,7,66%,70%,0,0,0,60%,2,0,8%
0,17063,0,0,0,3,0,2,82,5,0,2,4,8,"$20,393","$38,350",9,0,0,2,3,53%,73%,0,0,0,73%,0,0,50%
0,17102,0,0,0,0,13,1,210,17,0,0,4,15,"$24,305","$57,396",23,0,0,3,5,42%,50%,3,0,0,63%,0,0,27%
0,17315,0,0,0,0,10,0,155,4,0,3,4,9,"$39,256","$56,077",13,0,0,5,5,70%,92%,0,0,0,69%,0,0,44%
0,17344,0,0,0,4,1,1,91,2,1,1,1,7,"$17,628","$20,631",9,1,1,3,6,85%,27%,3,1,4,64%,1,3,14%
0,17443,0,0,0,1,2,9,208,7,0,4,8,10,"$22,414","$45,331",15,1,0,1,2,49%,55%,2,0,2,50%,0,1,80%
0,17449,0,0,0,1,2,0,173,1,1,2,2,11,"$9,536","$31,942",26,0,0,2,3,30%,57%,0,0,0,37%,0,0,18%
0,17454,4,4,0,4,1,2,388,3,1,4,5,7,"$1,752","$6,007",19,4,3,2,2,29%,28%,1,4,7,28%,8,4,71%
0,17496,0,0,0,0,,0,250,8,0,1,1,11,"$22,846","$30,357",16,0,0,5,6,75%,63%,0,0,0,69%,0,0,9%
0,17497,0,0,0,0,,0,154,3,1,2,2,16,"$73,719","$130,714",21,0,0,2,3,56%,86%,0,0,0,73%,0,0,13%
0,17505,0,0,0,0,9,0,43,8,0,6,28,30,"$10,604","$83,553",35,0,0,2,3,13%,89%,0,0,0,79%,0,0,93%
0,17542,0,0,0,0,,0,189,29,0,0,0,3,$270,"$6,350",5,0,0,0,0,4%,60%,0,0,0,60%,0,0,0%
0,17545,0,0,0,0,20,0,88,13,0,0,3,7,"$46,683","$57,036",18,0,0,3,5,82%,38%,0,0,0,33%,0,0,43%
0,17703,2,1,1,0,7,0,51,6,0,1,2,2,"$18,505","$21,058",6,0,0,1,1,88%,67%,0,0,0,33%,0,0,100%
0,17710,0,0,0,1,4,0,193,4,0,3,5,6,"$10,627","$17,920",26,4,0,2,3,59%,29%,3,0,9,19%,0,1,83%
0,17852,0,0,0,2,1,5,267,7,0,1,2,8,"$10,635","$23,059",17,0,0,3,4,46%,61%,1,0,2,44%,0,0,25%
0,17854,7,5,1,3,1,4,143,11,0,1,2,4,"$12,186","$19,530",6,2,0,2,3,62%,38%,0,0,3,50%,4,0,50%
0,17863,0,0,0,3,4,4,335,14,0,0,3,11,"$47,407","$58,933",26,0,0,5,7,80%,65%,1,0,0,42%,0,0,27%
0,17864,2,2,0,1,4,0,92,4,0,1,1,8,"$3,712","$4,793",8,1,1,2,3,77%,42%,3,2,4,67%,4,4,13%
0,17880,0,0,0,1,3,2,164,13,0,0,3,5,"$1,827","$8,599",13,1,0,0,0,21%,50%,0,1,2,36%,1,1,60%
0,17917,0,0,0,1,5,0,292,15,0,0,2,12,"$34,871","$52,102",27,0,0,4,4,67%,66%,0,0,0,41%,0,0,17%
0,18061,0,0,0,1,1,11,192,7,0,3,5,7,"$32,554","$35,624",18,1,0,6,7,91%,30%,3,1,2,35%,1,2,71%
0,18078,1,0,1,4,1,4,108,3,1,3,7,8,"$14,574","$22,028",15,0,0,4,5,66%,69%,0,0,0,50%,0,0,88%
0,18097,1,0,0,17,1,25,60,5,0,3,7,7,"$16,418","$17,914",10,1,1,3,4,92%,77%,0,1,1,54%,2,1,100%
0,18160,2,1,1,8,1,2,48,7,0,1,2,4,"$4,588","$8,526",7,0,0,2,3,54%,71%,0,0,0,57%,0,0,50%
0,18209,1,0,0,2,3,4,246,3,1,1,4,8,"$29,237","$48,037",19,1,0,2,6,61%,50%,0,1,2,36%,1,1,50%
0,18242,1,1,0,3,1,1,186,22,0,0,1,3,$0,"$4,014",6,2,2,,,0%,25%,0,3,5,38%,4,3,33%
0,18272,0,0,0,5,1,6,130,13,0,0,6,16,"$66,684","$84,830",21,0,0,9,13,79%,67%,2,0,1,67%,0,1,38%
0,18334,15,13,0,1,1,4,79,11,0,1,2,2,"$13,293","$18,008",5,1,0,0,1,74%,33%,0,1,1,33%,5,1,100%
0,18444,0,0,0,1,1,2,154,5,0,3,6,8,"$28,058","$39,673",14,0,0,4,5,71%,56%,0,0,0,50%,0,0,75%
0,18590,0,0,0,2,3,0,71,3,1,1,7,12,"$30,328","$31,362",17,0,0,9,11,97%,52%,3,0,0,52%,0,0,58%
0,18629,5,5,0,4,1,6,156,5,0,2,5,3,"$4,688","$26,726",18,2,1,1,1,18%,26%,2,2,6,13%,5,3,167%
